,artist,album,genre,artist_clean,album_clean,totalwords,revID,subgenre2,count,year,subgenre,topic,topic_label,img_link,audio_link,album_uri_link
932,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,dance ,1,2018,pop/r&b,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
933,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,honky tonk ,1,2018,folk/country,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
934,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,blues ,4,2018,blues/soul,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
935,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,big band ,1,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
936,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,postbop ,1,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
937,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,noise ,2,2018,experimental,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
938,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,ethereal ,2,2018,electronic,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
939,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,postpunk ,1,2018,punk,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
940,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,techno ,1,2018,electronic,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
941,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,country ,1,2018,folk/country,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
942,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,country blues ,1,2018,folk/country,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
943,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,calypso ,2,2018,global,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
944,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,dub ,1,2018,electronic,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
945,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,reggae ,1,2018,reggae,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
946,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,dark ambient ,1,2018,electronic,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
947,Miles Davis,Get Up With It,Jazz,miles davis,get up with it,2157,132,soul ,1,2018,blues/soul,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5aa2bf476e463e2e125a850b/1:1/w_320/Miles%20Davis%20Get%20Up%20With%20It.jpg,,https://open.spotify.com/embed/album/0CFS3jvFwutIt5ewGIa7Sq
948,Seun Kuti & Egypt 80,Black Times,Jazz,seun kuti & egypt 80,black times,556,133,afrobeat ,5,2018,global,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a902e21340a1c29ad6d6902/1:1/w_320/Seun%20Kuti%20&%20Egypt%2080:%20Black%20Times.jpg,,https://open.spotify.com/embed/album/42eWUVnFbi5s9ls9be2Ks8
949,Seun Kuti & Egypt 80,Black Times,Jazz,seun kuti & egypt 80,black times,556,133,instrumental ,1,2018,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a902e21340a1c29ad6d6902/1:1/w_320/Seun%20Kuti%20&%20Egypt%2080:%20Black%20Times.jpg,,https://open.spotify.com/embed/album/42eWUVnFbi5s9ls9be2Ks8
950,Sonny Rollins,Way Out West,Jazz,sonny rollins,way out west,878,134,jazz ,4,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5a874243d218d80cf45af2bb/1:1/w_320/sonnyrollinswayout.png,,https://open.spotify.com/embed/album/60pQBVeOJlYePpptEhEouB
951,Sonny Rollins,Way Out West,Jazz,sonny rollins,way out west,878,134,musical ,2,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5a874243d218d80cf45af2bb/1:1/w_320/sonnyrollinswayout.png,,https://open.spotify.com/embed/album/60pQBVeOJlYePpptEhEouB
952,Sonny Rollins,Way Out West,Jazz,sonny rollins,way out west,878,134,country ,1,2018,folk/country,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5a874243d218d80cf45af2bb/1:1/w_320/sonnyrollinswayout.png,,https://open.spotify.com/embed/album/60pQBVeOJlYePpptEhEouB
953,Sonny Rollins,Way Out West,Jazz,sonny rollins,way out west,878,134,hard bop ,1,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5a874243d218d80cf45af2bb/1:1/w_320/sonnyrollinswayout.png,,https://open.spotify.com/embed/album/60pQBVeOJlYePpptEhEouB
954,Sonny Rollins,Way Out West,Jazz,sonny rollins,way out west,878,134,swing ,1,2018,jazz,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5a874243d218d80cf45af2bb/1:1/w_320/sonnyrollinswayout.png,,https://open.spotify.com/embed/album/60pQBVeOJlYePpptEhEouB
955,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,synthpop ,1,2018,indiepop,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
956,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,rock ,1,2018,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
957,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,pop ,1,2018,pop/r&b,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
958,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,orchestral ,1,2018,classical,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
959,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,electronic ,1,2018,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
960,Poliça / s t a r g a z e,Music for the Long Emergency,Rock,poliça / s t a r g a z e,music for the long emergency,817,135,experimental ,1,2018,experimental,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5a68a2ecd5a92f36c6089206/1:1/w_320/Music%20For%20The%20Long%20Emergency.jpg,,https://open.spotify.com/embed/album/5lXtPWRMgXxdRPU4wXUTo2
961,Sylvie Courvoisier Trio,D’Agala,Jazz,sylvie courvoisier trio,d’agala,584,136,jazz ,3,2018,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody","[""https://media.pitchfork.com/photos/5a6a01ef4dce290b449ff347/1:1/w_320/Sylvie%20Courvoisier%20Trio%20D'Agala.jpg""]",,https://open.spotify.com/embed/album/6sHd7uiA9AzpkndcR8l2Po
962,Sylvie Courvoisier Trio,D’Agala,Jazz,sylvie courvoisier trio,d’agala,584,136,avantgarde ,2,2018,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody","[""https://media.pitchfork.com/photos/5a6a01ef4dce290b449ff347/1:1/w_320/Sylvie%20Courvoisier%20Trio%20D'Agala.jpg""]",,https://open.spotify.com/embed/album/6sHd7uiA9AzpkndcR8l2Po
963,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,psychedelic ,1,2018,rock/metal,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
964,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,musical ,1,2018,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
965,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,instrumental ,1,2018,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
966,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,hiphop ,2,2018,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
967,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,funk ,1,2018,funk/disco,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
968,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,rock ,1,2018,rock/metal,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
969,Chris Dave and the Drumhedz,Chris Dave and the Drumhedz,Jazz,chris dave and the drumhedz,chris dave and the drumhedz,547,137,soul ,1,2018,blues/soul,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5a5e4be173f0ef18803bdcfb/1:1/w_320/Chris%20Dave%20and%20the%20Drumhedz.jpg,,https://open.spotify.com/embed/album/3yQ7ZQtrxHAILNzLCPXIKP
970,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,swing ,2,2018,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
971,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,noise ,2,2018,experimental,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
972,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,experimental ,1,2018,experimental,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
973,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,jazz ,3,2018,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
974,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,lofi ,1,2018,electronic,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
975,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,house ,1,2018,electronic,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
976,Sun Ra,Sun Ra Plays Gershwin,Jazz,sun ra,sun ra plays gershwin,776,138,club ,1,2018,electronic,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5a57cc0aeda92301e86cf5c3/1:1/w_320/Sun%20Ra%20plays%20Gershwin.jpg,,https://open.spotify.com/embed/album/12liycHh13i01MqzdAnAfh
977,Gil Scott-Heron / Brian Jackson,Winter in America,Jazz,gil scott-heron / brian jackson,winter in america,2113,139,jazz ,4,2018,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a3830d5dea49a0a938cca8f/1:1/w_320/Gil%20Scott-Heron%20Winter%20In%20America.png,,https://open.spotify.com/embed/album/06UD6YJJOW43P5gQ4NZooi
978,Gil Scott-Heron / Brian Jackson,Winter in America,Jazz,gil scott-heron / brian jackson,winter in america,2113,139,blues ,5,2018,blues/soul,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a3830d5dea49a0a938cca8f/1:1/w_320/Gil%20Scott-Heron%20Winter%20In%20America.png,,https://open.spotify.com/embed/album/06UD6YJJOW43P5gQ4NZooi
979,Gil Scott-Heron / Brian Jackson,Winter in America,Jazz,gil scott-heron / brian jackson,winter in america,2113,139,musical ,1,2018,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a3830d5dea49a0a938cca8f/1:1/w_320/Gil%20Scott-Heron%20Winter%20In%20America.png,,https://open.spotify.com/embed/album/06UD6YJJOW43P5gQ4NZooi
980,Gil Scott-Heron / Brian Jackson,Winter in America,Jazz,gil scott-heron / brian jackson,winter in america,2113,139,gospel ,1,2018,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5a3830d5dea49a0a938cca8f/1:1/w_320/Gil%20Scott-Heron%20Winter%20In%20America.png,,https://open.spotify.com/embed/album/06UD6YJJOW43P5gQ4NZooi
